Independent Variable	Fit Peak 1	Fit Peak 2	Fit Peak 3	Fit Peak 4	Fit Peak 5	Fit Peak 6	Fit Peak 7	Fit Peak 8	Fit Peak 9	Fit Peak 10	Fit Peak 11	Fit Peak 12	Fit Peak 13	Fit Peak 14	Fit Peak 15	Fit Peak 16	Fit Peak 17	Fit Peak 18	Fit Peak 19	Fit Peak 20	Cumulative Fit Peak	Independent Variable	Regular Residual E"Smoothed Y1"	Regular Residual E"Smoothed Y1"	Fitted Y	Regular Residual E"Smoothed Y1"	Regular Residual E"Smoothed Y1"	Percentiles	Reference X	Reference Line
																													mu = -0.068995	sigma = 191.159419
647.526902113459	-100.006603412882	-99.4287232460271	-100.030077980401	-99.8464167599591	-97.9814196749189	-95.6401869696253	-97.757848696143	-100.030077980401	-98.3760533253538	-98.2029539141746	-98.9218051480693	-98.2714444149182	-98.171501118894	-98.7314159820627	-98.8622778418051	-95.3457990132298	-98.7641751657016	-98.2657933850052	-101.545350179598	-100.030077980401	-73.6385205619579	428.511	-0.822416644687706	-0.822416644687706	-94.9821288098578	-0.822416644687706	-173.147703902531	10.8168299869801		
648.294759733037	-100.006261349286	-99.4203968187637	-100.030077980401	-99.8441158424756	-97.9568873658846	-95.5895273903194	-97.7337902962175	-100.030077980401	-98.360065715193	-98.1860550626804	-98.9117329656888	-98.2561938498816	-98.1558868109423	-98.7211044722767	-98.8536085242799	-95.3123755120543	-98.7548655200686	-98.2541620519726	-101.555010980728	-100.030077980401	-73.3907928423046	428.721	-14.2332483545511	-14.2332483545511	-94.976751645449	-14.2332483545511	-172.877641881088	10.8442403892277		
649.062617352614	-100.005911728948	-99.4118960876556	-100.030077980401	-99.8417713809782	-97.9319105340247	-95.5379862545675	-97.7093475295638	-100.030077980401	-98.3438447462155	-98.168920430132	-98.9015227426674	-98.2407440863034	-98.1400748297006	-98.7106695717333	-98.8448422800237	-95.2785928613978	-98.7454525552029	-98.2424152186116	-101.564764399056	-100.030077980401	-73.1394195503738	428.93	-19.4522448705267	-19.4522448705267	-94.9713914931101	-19.4522448705267	-171.306181362149	10.8716507914754		
649.830474972191	-100.00555432686	-99.403216148664	-100.030077980401	-99.8393822689163	-97.9064783442773	-95.485542999808	-97.6845121594696	-100.030077980401	-98.327385846086	-98.1515456050128	-98.8911719429492	-98.2250916405666	-98.1240618230938	-98.700109302388	-98.8359776582635	-95.2444458951125	-98.7359347328909	-98.2305513492922	-101.574611621373	-100.030077980401	-72.8843259786149	429.14	0.463269768149047	0.463269768149047	-94.9659970408763	0.463269768149047	-171.03800944495	10.899061193723		
650.598332591769	-100.005188909544	-99.3943519238891	-100.030077980401	-99.8369473643371	-97.8805796284839	-95.4321764607472	-97.6592757272604	-100.030077980401	-98.3106843297175	-98.1339260720337	-98.8806779719232	-98.2092329525828	-98.107844367663	-98.68942164637	-98.8270131809721	-95.2099293537883	-98.7263104861162	-98.218568882756	-101.584553853525	-100.030077980401	-72.625435425301	429.35	-0.845769740341737	-0.845769740341737	-94.9605938960219	-0.845769740341737	-170.527212687688	10.9264715959707		
651.366190211346	-100.004815234671	-99.3852981541133	-100.030077980401	-99.8344654885173	-97.8542028729886	-95.3778648480449	-97.6336295450774	-100.030077980401	-98.2937353959115	-98.1160572091866	-98.870038174792	-98.1931643837696	-98.0914189667326	-98.6786045450161	-98.8179473422513	-95.1750378827251	-98.7165782184083	-98.2064662316008	-101.594592320784	-100.030077980401	-72.3626691281811	429.56	-4.38936341481619	-4.38936341481619	-94.9551820397296	-4.38936341481619	-168.70907993376	10.9538819982183		
652.134047830923	-100.00443305065	-99.3760493909679	-100.030077980401	-99.8319354245315	-97.8273362056947	-95.3225857261154	-97.6075646883815	-100.030077980401	-98.2765341238811	-98.0979342846996	-98.8592498348872	-98.1768822149655	-98.0747820485221	-98.6676558978758	-98.8087786076986	-95.1397660298519	-98.7067363031741	-98.1942417817532	-101.604728268221	-100.030077980401	-72.0959461954612	429.77	-17.9866021832334	-17.9866021832334	-94.9497614531299	-17.9866021832334	-168.590067524698	10.981292400466		
652.901905450501	-100.004042096197	-99.3665999887025	-100.030077980401	-99.8293559157558	-97.7999673825493	-95.2663159900035	-97.5810719881677	-100.030077980401	-98.2590754696515	-98.0795524538912	-98.8483101719299	-98.1603826442789	-98.0579299642016	-98.6565735616891	-98.7995054137572	-95.104108243594	-98.6967830830112	-98.1818938919282	-101.614962961093	-100.030077980401	-71.8251835339925	429.98	105.072513935486	105.072513935486	-94.9443321173051	105.072513935486	-168.585753495338	11.0087028027136		
653.669763070078	-100.003642099886	-99.3569440955322	-100.030077980401	-99.8267256643023	-97.772083773429	-95.2090318412886	-97.5541420228799	-100.030077980401	-98.241354262333	-98.0609067559175	-98.8372163402329	-98.1436617848705	-98.040858985888	-98.6453553493336	-98.7901261670485	-95.0680588706845	-98.686716869004	-98.1694208930767	-101.625297685237	-100.030077980401	-71.5502957745352	430.189	96.8761926570944	96.8761926570944	-94.9389199298221	96.8761926570944	-168.024074465017	11.0361132049613		
654.437620689655	-100.003232779667	-99.3470756445386	-100.030077980401	-99.8240433293807	-97.7436723473934	-95.150708762972	-97.5267651100114	-100.030077980401	-98.2233652002622	-98.0419921104101	-98.8259654268447	-98.1267156626664	-98.0235653045791	-98.6339990287428	-98.7806392436865	-95.0316121539205	-98.6765359399994	-98.1568210878196	-101.635733747471	-100.030077980401	-71.2711951939559	430.399	101.152563989557	101.152563989557	-94.9334730804662	101.152563989557	-167.685807264788	11.0635236072089		
655.205478309232	-100.002813842365	-99.336988344099	-100.030077980401	-99.8213075255844	-97.7147196572764	-95.0913214932976	-97.4989312973779	-100.030077980401	-98.2051028470043	-98.0228033139996	-98.81455444963	-98.1095402139977	-98.0060450280263	-98.6225023217921	-98.7710429885742	-94.9947622298597	-98.6662385418638	-98.1440927498675	-101.646272476005	-100.030077980401	-70.9877916342109	430.609	-26.5710734841856	-26.5710734841856	-94.9280174249052	-26.5710734841856	-167.647257639988	11.0909340094566		
655.97333592881	-100.002384983142	-99.3266756678134	-100.030077980401	-99.8185168210946	-97.6852118235789	-95.0308439984525	-97.470630354047	-100.030077980401	-98.186561627213	-98.0033350367208	-98.8029803552874	-98.0921312831672	-97.9882941785405	-98.6108629031523	-98.7613357146807	-94.9575031264592	-98.65582288672	-98.1312341234284	-101.656915220867	-100.030077980401	-70.6999924179554	430.819	-6.28290160144294	-6.28290160144294	-94.9225529440118	-6.28290160144294	-167.202490882569	11.1183444117042		
656.741193548387	-100.001945884938	-99.3161308439008	-100.030077980401	-99.815669735801	-97.6551345176277	-94.9692494440956	-97.4418517609104	-100.030077980401	-98.1677358223399	-97.9835818182936	-98.7912400172999	-98.0744846199369	-97.9703086907302	-98.5990783991109	-98.7515157022983	-94.9198287606508	-98.6452871521633	-98.1182434225989	-101.667663354329	-100.030077980401	-70.4077022606157	431.029	0.600715982241951	0.600715982241951	-94.9170796186056	0.600715982241951	-166.679119207861	11.1457548139519		
657.509051167964	-100.001496217875	-99.3053468440315	-100.030077980401	-99.812764739332	-97.6244729439616	-94.9065101656527	-97.4125847008812	-100.030077980401	-98.1486195661889	-97.9635380642768	-98.7793302338157	-98.0565958769359	-97.9520844091705	-98.5871463863571	-98.7415811982806	-94.8817329358544	-98.6346294804557	-98.1051188307425	-101.678518271349	-100.030077980401	-70.1108231787528	431.238	4.31889628342458	4.31889628342458	-94.9116235561517	4.31889628342458	-165.729730797364	11.1731652161995		
658.276908787542	-100.001035638625	-99.2943163715617	-100.030077980401	-99.8098002489907	-97.5932118219027	-94.842597637319	-97.3828180487	-100.030077980401	-98.1292068403078	-97.9431980420882	-98.7672477254578	-98.0384606069858	-97.9336170859982	-98.5750643907326	-98.7315304152581	-94.8432093394257	-98.6238479776989	-98.0918584998521	-101.689481390027	-100.030077980401	-69.8092543945229	431.448	3.75522343540945	3.75522343540945	-94.9061325263187	3.75522343540945	-164.756299953341	11.2005756184472		
659.044766407119	-100.000563789746	-99.2830318491326	-100.030077980401	-99.8067746275917	-97.561335366272	-94.7774824397041	-97.3525403603312	-100.030077980401	-98.1094914692113	-97.9225558768856	-98.7549891330587	-98.0200742603376	-97.9149023784325	-98.5628298859447	-98.7213615308335	-94.8042515400362	-98.6129407129841	-98.0784605498969	-101.700554152059	-100.030077980401	-69.5028922360491	431.658	26.8360871396652	26.8360871396652	-94.9006325942109	26.8360871396652	-164.28651861924	11.2279860206949		
659.812624026696	-100.000080298977	-99.2714854055953	-100.030077980401	-99.8036861811919	-97.5288272672004	-94.7111342260506	-97.3217398619307	-100.030077980401	-98.0894671154278	-97.9016055473043	-98.7425510153166	-98.0014321818216	-97.8959358462171	-98.550440292241	-98.7110726867546	-94.7648529849844	-98.6019057175178	-98.0649230681535	-101.711738023215	-100.030077980401	-69.1916300334904	431.867	29.4378772669743	29.4378772669743	-94.895149994247	29.4378772669743	-163.939826278621	11.2553964229425		
660.580481646274	-99.9995847784881	-99.2596688622177	-100.030077980401	-99.8005331567107	-97.4956706689879	-94.643521686954	-97.2904044383663	-100.030077980401	-98.0691272743621	-97.8803408810445	-98.7299298463722	-97.9825296079029	-97.876712948982	-98.5378929750456	-98.7006619880637	-94.7250069974355	-98.5907409837246	-98.0512441085209	-101.72303449382	-100.030077980401	-68.8753580105899	432.077	-85.9985495761928	-85.9985495761928	-94.8896322419889	-85.9985495761928	-162.274977498405	11.2828068251902		
661.348339265851	-99.9990768240942	-99.2475737181308	-100.030077980401	-99.7973137394331	-97.4618481479595	-94.5746125135083	-97.2585216212675	-100.030077980401	-98.0484652689674	-97.8587555503028	-98.7171220133005	-97.9633616636402	-97.8572290435212	-98.5251852435534	-98.6901275022242	-94.6847067735878	-98.5794444643239	-98.0374216908181	-101.734445079251	-100.030077980401	-68.5539631714753	432.287	-85.6313490162354	-85.6313490162354	-94.8841055292187	-85.6313490162354	-162.256379413489	11.3102172274378		
662.116196885428	-99.9985560144123	-99.2351911349624	-100.030077980401	-99.7940260503883	-97.4273416892609	-94.5043733587951	-97.2260785765845	-100.030077980401	-98.0274742442167	-97.8368430670405	-98.7041238135155	-97.9439233595463	-97.837479380984	-98.5123143492828	-98.6794672582221	-94.6439453797628	-98.5680140713814	-98.0234538000652	-101.745971320443	-100.030077980401	-68.2273291824547	432.497	-89.1741574363411	-89.1741574363411	-94.878569836387	-89.1741574363411	-161.668130738388	11.3376276296855		
662.884054505006	-99.9980219099732	-99.222511920609	-100.030077980401	-99.7906681435973	-97.3921326625376	-94.4327697976327	-97.1930620916332	-100.030077980401	-98.0061471613664	-97.8145967780844	-98.6909314520848	-97.9242095883432	-97.8174591039758	-98.4992774845843	-98.668679245643	-94.6027157494176	-98.5564476753335	-98.0093383857458	-101.757614784404	-100.030077980401	-67.895336248557	432.706	-108.914221158731	-108.914221158731	-94.873051568542	-108.914221158731	-161.369835659429	11.3650380319331		
663.651912124583	-99.9974740522777	-99.209526512088	-100.030077980401	-99.787238003182	-97.3562017964341	-94.3597662844924	-97.1594585615998	-100.030077980401	-97.9844767920026	-97.7920098600502	-98.6775410389487	-97.9042151216104	-97.7971632435659	-98.4860717811044	-98.6577614137226	-94.5610106800764	-98.5447431039849	-97.9950733610518	-101.769377064751	-100.030077980401	-67.5578609845338	432.916	14.7029524451697	14.7029524451697	-94.8674978997151	14.7029524451697	-161.287922797984	11.3924484341808		
664.41976974416	-99.9969119627935	-99.1962249574114	-100.030077980401	-99.7837335403275	-97.3195291518467	-94.2853261094884	-97.1252539754816	-100.030077980401	-97.9624557118599	-97.7690753140834	-98.6639485860421	-97.8839346063208	-97.7765867161992	-98.4726943082023	-98.6467116703708	-94.5188228301795	-98.5328981414772	-97.980656602109	-101.781259782251	-100.030077980401	-67.2147762800353	433.125	10.4155980661168	10.4155980661168	-94.8619617024806	10.4155980661168	-160.16526945339	11.4198588364284		
665.187627363738	-99.9963351418911	-99.1825968964161	-100.030077980401	-99.780152590089	-97.2820940938609	-94.209411352338	-97.0904339014355	-100.030077980401	-97.9400762944045	-97.7457859604095	-98.6501500043132	-97.8633625612617	-97.7557243205061	-98.4591420713181	-98.6355278811676	-94.4761447158462	-98.5209105272285	-97.9660859471834	-101.793264585378	-100.030077980401	-66.8659511586386	433.335	28.2836627064595	28.2836627064595	-94.856389979187	28.2836627064595	-160.101712442358	11.4472692386761		
665.955484983315	-99.9957430677113	-99.168631540481	-100.030077980401	-99.7764929080344	-97.2438752622976	-94.1319828341854	-97.0549834715047	-100.030077980401	-97.9173307041685	-97.7221344326853	-98.6361411006365	-97.8424933733337	-97.7345707340101	-98.4454120102913	-98.6242078683315	-94.4329687075495	-98.5087779548427	-97.9513591958679	-101.805393150881	-100.030077980401	-66.5112506304035	433.545	28.0917182683684	28.0917182683684	-94.850809177459	28.0917182683684	-159.635571864097	11.4746796409237		
666.723342602892	-99.9951351949624	-99.1543176510571	-100.030077980401	-99.7727521667128	-97.2048505407885	-94.0530000671759	-97.018887365696	-100.030077980401	-97.8942108898276	-97.6981131721424	-98.6219175746148	-97.8213212937254	-97.713120509726	-98.431500997627	-98.6127494096567	-94.3892870267005	-98.4964980709873	-97.9364741082481	-101.817647184372	-100.030077980401	-66.1505355376123	433.754	34.9752459175855	34.9752459175855	-94.8452459175855	34.9752459175855	-159.136884639565	11.5020900431714		
667.491200222469	-99.9945109536388	-99.1396435169305	-100.030077980401	-99.7689279519381	-97.1649970242962	-93.9724212016573	-96.9821297953726	-100.030077980401	-97.8707085770076	-97.6737144215162	-98.6074750152659	-97.7998404339583	-97.6913680726469	-98.4174058367087	-98.6011502374217	-94.3450917421371	-98.4840684742396	-97.9214284040468	-101.830028420919	-100.030077980401	-65.7836623932922	433.964	26.7778287609603	26.7778287609603	-94.8396469427789	26.7778287609603	-159.100315548547	11.529500445419		
668.259057842047	-99.9938697476575	-99.1245969301305	-100.030077980401	-99.7650177588768	-97.1242909849888	-93.8902029708836	-96.9446944859308	-100.030077980401	-97.8468152608099	-97.6489302187485	-98.5928088975886	-97.7780447617954	-97.6693077161147	-98.4031232599553	-98.5894080372651	-94.3003747665186	-98.4714867138985	-97.906219761748	-101.842538625659	-100.030077980401	-65.4104832121607	434.174	20.0694933752986	20.0694933752986	-94.8340388298438	20.0694933752986	-158.689552454423	11.5569108476667		
669.026915461624	-99.9932109534056	-99.1091651603922	-100.030077980401	-99.7610189879286	-97.082707836371	-93.8063006330812	-96.9065646587244	-100.030077980401	-97.8225221980419	-97.6237523904566	-98.5779145790047	-97.7559280970105	-97.6469335980702	-98.38864992692	-98.5775204470293	-94.2551278526174	-98.458750288763	-97.8908458176969	-101.855179594427	-100.030077980401	-65.0308453335322	434.383	170.124811965748	170.124811965748	-94.8284483293855	170.124811965748	-158.662642854201	11.5843212499143		
669.794773081201	-99.9925339181916	-99.0933349280706	-100.030077980401	-99.7569289403863	-97.0402220955717	-93.7206679107365	-96.8677230121991	-100.030077980401	-97.7978203991401	-97.598172545157	-98.5627872956695	-97.7334841070111	-97.6242397371772	-98.3739824223304	-98.5654850555708	-94.20934258951	-98.445856645874	-97.8753041651782	-101.867953154398	-100.030077980401	-64.6445912357635	434.593	160.065549196504	160.065549196504	-94.822821923776	160.065549196504	-158.426410397206	11.611731652162		
670.562630700779	-99.9918379585938	-99.0770923753998	-100.030077980401	-99.7527448138619	-96.996807343675	-93.6332569269496	-96.8281517021967	-100.030077980401	-97.7727006197698	-97.5721820662341	-98.5474221586468	-97.7107063023096	-97.6012200088173	-98.3591172540664	-98.5532994015355	-94.1630103986598	-98.4328031792202	-97.8595923534705	-101.880861164742	-100.030077980401	-64.2515583417398	434.802	152.05357681425	152.05357681425	-94.8172131778874	152.05357681425	-158.149002498135	11.6391420544096		
671.330488320356	-99.9911223586971	-99.0604230359802	-100.030077980401	-99.748463697464	-96.9524361839808	-93.5440181386916	-96.7878323213885	-100.030077980401	-97.7471533520894	-97.5457721046429	-98.5318141499426	-97.6875880318364	-97.5778681409491	-98.3440508510731	-98.5409609720983	-94.1161225298919	-98.4195872284053	-97.8437078868756	-101.893905517301	-100.030077980401	-63.8515788148989	435.012	162.659750217568	162.659750217568	-94.8115683993854	162.659750217568	-157.867968178659	11.6665524566573		
672.098345939933	-99.9903863682107	-99.0433118023662	-100.030077980401	-99.7440825667118	-96.9070801980667	-93.4529002667918	-96.7467458777919	-100.030077980401	-97.7211688156615	-97.5189335713333	-98.5159581183908	-97.6641224780894	-97.5541777098274	-98.3287795612087	-98.5284672016655	-94.0686700572524	-98.4062060772764	-97.8276482237237	-101.90708813728	-100.030077980401	-63.444479345239	435.221	178.851395873467	178.851395873467	-94.8059413280116	178.851395873467	-157.588071123573	11.693962858905		
