Independent Variable,Fit Peak 1,Fit Peak 2,Fit Peak 3,Fit Peak 4,Fit Peak 5,Fit Peak 6,Fit Peak 7,Fit Peak 8,Fit Peak 9,Fit Peak 10,Fit Peak 11,Fit Peak 12,Fit Peak 13,Fit Peak 14,Fit Peak 15,Fit Peak 16,Fit Peak 17,Fit Peak 18,Fit Peak 19,Fit Peak 20,Fit Peak 21,Fit Peak 22,Fit Peak 23,Cumulative Fit Peak,Independent Variable,Regular Residual E"Smoothed Y1",Regular Residual E"Smoothed Y1",Fitted Y,Regular Residual E"Smoothed Y1",Regular Residual E"Smoothed Y1",Percentiles,Reference X,Reference Line
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mu = -0.111565,sigma = 159.985562
374.937447163515,-85.8543659400327,-85.8543716390817,-85.7077132569777,-85.6646628294751,-86.0026615235903,-85.7903280350732,-85.6619751280911,-85.5880054651764,-85.6632645852122,-85.695612691073,-85.7248364782449,-85.7481000526407,-85.7547793303914,-85.7692288033677,-85.7750759587739,-85.7852483247527,-85.8349752413192,-85.7920553956901,-85.8297945974471,-85.8543716390817,-85.8543716390817,-85.8543707993314,-85.8018427031068,-84.0658359972151,353.33,126.009542308249,126.009542308249,-84.2277241264317,126.009542308249,-522.457482549098,1.08613718906325,,
375.705304783092,-85.854365916789,-85.8543716390817,-85.707149892943,-85.6639469882663,-86.0032478793115,-85.7900923645174,-85.6612814814549,-85.5870594275486,-85.6625939120556,-85.6950623330846,-85.724392992609,-85.7477411027246,-85.7544454876971,-85.7689453706283,-85.774815192008,-85.7850236835007,-85.8349131794638,-85.7918590860671,-85.829719124727,-85.8543716390817,-85.8543716390817,-85.8543707968628,-85.8016793438191,-84.0596444135256,353.543,128.428055485182,128.428055485182,-84.2262373033632,128.428055485182,-519.093983289726,1.1135475913109,,
376.47316240267,-85.8543658934027,-85.8543716390817,-85.7065832761189,-85.6632270877856,-86.0038377808231,-85.7898553906155,-85.6605840765517,-85.586108340807,-85.6619197020614,-85.6945091081798,-85.7239472254769,-85.7473803310535,-85.7541099633776,-85.7686605202246,-85.7745531367959,-85.7847979453488,-85.8348508192399,-85.7916618473175,-85.8296433037952,-85.8543716390817,-85.8543716390817,-85.8543707943833,-85.8015152212741,-84.0534206220807,353.757,129.171105082039,129.171105082039,-84.2247414456763,129.171105082039,-512.371390351072,1.14095799355856,,
377.241020022247,-85.8543658698728,-85.8543716390817,-85.7060133814124,-85.662503097284,-86.0044312572553,-85.7896171037382,-85.6598828861799,-85.5851521689564,-85.661241930316,-85.6939529964108,-85.7234991611718,-85.7470177252783,-85.7537727461185,-85.7683742426863,-85.7742897846351,-85.7845711031435,-85.8347881587315,-85.7914636735684,-85.8295671325061,-85.8543716390817,-85.8543716390817,-85.8543707918928,-85.8013503307095,-84.0471643993153,353.971,114.647788979716,114.647788979716,-84.2232435251701,114.647788979716,-510.550797956268,1.16836839580621,,
378.008877641824,-85.854365846198,-85.8543716390817,-85.7054401834877,-85.6617749857208,-86.0050283380425,-85.7893774941673,-85.6591778828914,-85.5841908756797,-85.6605605716859,-85.6933939776559,-85.7230487838821,-85.7466532729453,-85.75343382451,-85.7680865284639,-85.7740251269529,-85.7843431496733,-85.8347251960076,-85.7912645589006,-85.8294906086978,-85.8543716390817,-85.8543716390817,-85.8543707893913,-85.8011846673256,-84.040875519727,354.184,110.922659643061,110.922659643061,-84.2217505521517,110.922659643061,-504.950725447972,1.19577879805386,,
378.776735261402,-85.8543658223772,-85.8543716390817,-85.7048636567639,-85.6610427217603,-86.0056290529271,-85.7891365520945,-85.6584690389887,-85.5832244243354,-85.6598756008156,-85.6928320316179,-85.7225960776598,-85.7462869614945,-85.7530931870458,-85.7677973679277,-85.7737591551059,-85.7841140776675,-85.8346619291212,-85.7910644973477,-85.8294137301912,-85.8543716390817,-85.8543716390817,-85.8543707868786,-85.8010182262852,-84.034553755853,354.398,99.9357030497627,99.9357030497627,-84.2202485043081,99.9357030497627,-503.160827887463,1.22318920030151,,
379.544592880979,-85.8543657984091,-85.8543716390817,-85.7042837754116,-85.6603062737683,-86.0062334319633,-85.7888942676204,-85.6577563265224,-85.5822527779535,-85.6591869921251,-85.6922671378219,-85.7221410264193,-85.7459187782593,-85.7527508221225,-85.7675067513674,-85.7734918603787,-85.7838838797958,-85.8345983561099,-85.7908634828961,-85.8293364947909,-85.8543716390817,-85.8543716390817,-85.8543707843549,-85.8008510027131,-84.028198878251,354.611,46.3142059611532,46.3142059611532,-84.2187514156983,46.3142059611532,-498.392901944375,1.25059960254917,,
380.312450500556,-85.8543657742925,-85.8543716390817,-85.7037005133509,-85.659565609809,-86.0068415055211,-85.7886506307533,-85.6570397172886,-85.5812758992323,-85.6584947198076,-85.691699275614,-85.7216836139358,-85.7455487104647,-85.7524067180384,-85.7672146689908,-85.7732232339838,-85.7836525486678,-85.8345344749954,-85.7906615094844,-85.8292589002841,-85.8543716390817,-85.8543716390817,-85.8543707818199,-85.8006829916962,-84.021810655478,354.825,33.8390634071674,33.8390634071674,-84.217245225349,33.8390634071674,-496.098367009952,1.27801000479682,,
381.080308120133,-85.8543657500262,-85.8543716390817,-85.7031138442474,-85.6588206976411,-86.0074533042905,-85.7884056314086,-85.6563191828255,-85.5802937505345,-85.6577987578268,-85.6911284241587,-85.721223823844,-85.745176745227,-85.7520608629925,-85.7669211109236,-85.7729532670606,-85.7834200768324,-85.8344702837833,-85.7904585710029,-85.8291809444409,-85.8543716390817,-85.8543716390817,-85.8543707792736,-85.8005141882824,-84.0153888540699,355.038,40.1675621878355,40.1675621878355,-84.2157440060171,40.1675621878355,-495.375363593854,1.30542040704447,,
381.848165739711,-85.854365725609,-85.8543716390817,-85.7025237415101,-85.6580715047146,-86.0080688592853,-85.7881592594074,-85.6555946944111,-85.5793062938839,-85.6570990799151,-85.6905545624377,-85.7207616396364,-85.7448028695517,-85.7517132450837,-85.7666260672078,-85.7726819506744,-85.7831864567771,-85.8344057804632,-85.790254661293,-85.8291026250142,-85.8543716390817,-85.8543716390817,-85.8543707767159,-85.8003445874806,-84.0089332385201,355.252,49.1024154761064,49.1024154761064,-84.2142336579243,49.1024154761064,-495.075710672396,1.33283080929213,,
382.616023359288,-85.8543657010396,-85.8543716390817,-85.7019301782879,-85.6573179981672,-86.0086882018474,-85.7879115044756,-85.6548662230603,-85.5783134909617,-85.6563956595704,-85.6899776692474,-85.7202970446623,-85.7444270703331,-85.7513638523093,-85.7663295278016,-85.7724092758162,-85.7829516809275,-85.8343409630082,-85.7900497741472,-85.8290239397392,-85.8543716390817,-85.8543716390817,-85.8543707741468,-85.8001741842607,-84.0024435712573,355.465,18.1954555653964,18.1954555653964,-84.2127282926695,18.1954555653964,-494.888280444109,1.36024121153978,,
383.383880978865,-85.8543656763167,-85.8543716390817,-85.7013331274666,-85.6565601448206,-86.009311363651,-85.7876623562429,-85.6541337395217,-85.5773153031024,-85.6556884700541,-85.6893977231972,-85.7198300221257,-85.744049334353,-85.7510126725645,-85.7660314825781,-85.7721352334016,-85.7827157416467,-85.834275829375,-85.7898439033081,-85.8289448863337,-85.8543716390817,-85.8543716390817,-85.8543707715662,-85.8000029735524,-83.9959196126258,355.679,41.6521228624352,41.6521228624352,-84.2112137715264,41.6521228624352,-481.092871017137,1.38765161378743,,
384.151738598443,-85.8543656514391,-85.8543716390817,-85.7007325616661,-85.655797911177,-86.0099383767067,-85.7874118042413,-85.6533972142751,-85.5763116912906,-85.6549774843881,-85.6888147027077,-85.7193605550842,-85.7436696482793,-85.7506596936411,-85.7657319213244,-85.7718598142703,-85.7824786312343,-85.8342103775036,-85.7896370424683,-85.8288654624973,-85.8543716390817,-85.8543716390817,-85.854370768974,-85.7998309502458,-83.9893611208618,355.892,33.2733406087127,33.2733406087127,-84.2097042450762,33.2733406087127,-473.577125433165,1.41506201603509,,
384.91959621802,-85.8543656264055,-85.8543716390817,-85.7001284532369,-85.6550312634151,-86.0105692733663,-85.7871598379046,-85.652656617528,-85.5753026161566,-85.6542626753529,-85.6882285860082,-85.7188886264473,-85.7432879986651,-85.7503049032262,-85.7654308337412,-85.7715830091849,-85.7822403419265,-85.8341446053174,-85.7894291852695,-85.8287856659121,-85.8543716390817,-85.8543716390817,-85.8543707663702,-85.79965810919,-83.9827678520721,356.106,39.7890946264147,39.7890946264147,-84.2081855355057,39.7890946264147,-472.900046296232,1.44247241828274,,
385.687453837597,-85.8543656012145,-85.8543716390817,-85.6995207742571,-85.6542601673868,-86.0112040863265,-85.7869064465668,-85.6519119192131,-85.5742880379732,-85.6535440154841,-85.6876393511351,-85.7184142189749,-85.7429043719473,-85.7499482889018,-85.7651282094412,-85.7713048088305,-85.7820008658949,-85.8340785107225,-85.7892203253025,-85.8287054942414,-85.8543716390817,-85.8543716390817,-85.8543707637547,-85.7994844451936,-83.97613956021,356.319,42.0212172870658,42.0212172870658,-84.2066718325204,42.0212172870658,-471.79813201762,1.46988282053039,,
386.455311457175,-85.8543655758648,-85.8543716390817,-85.698909496529,-85.6534845886129,-86.0118428486341,-85.7866516194612,-85.6511630889848,-85.573267916651,-85.6528214770706,-85.6870469759297,-85.7179373152757,-85.7425187544455,-85.7495898381429,-85.7648240379488,-85.7710252038139,-85.7817601952458,-85.8340120916081,-85.7890104561064,-85.8286249451309,-85.8543716390817,-85.8543716390817,-85.8543707611274,-85.7993099530238,-83.9694759970548,356.533,59.3342398281636,59.3342398281636,-84.2051489190728,59.3342398281636,-463.958006506818,1.49729322277804,,
387.223169076752,-85.8543655503551,-85.8543716390817,-85.698294591576,-85.6527044922797,-86.0124855936899,-85.7863953457193,-85.6504100962164,-85.5722422117352,-85.6520950321515,-85.6864514380361,-85.7174578978056,-85.7421311323608,-85.749229538317,-85.764518308699,-85.7707441846627,-85.7815183220201,-85.833945345846,-85.7887995711684,-85.8285440162071,-85.8543716390817,-85.8543716390817,-85.8543707584883,-85.799134627406,-83.9627769121882,356.746,70.6909037514131,70.6909037514131,-84.2036310241404,70.6909037514131,-462.667783319004,1.5247036250257,,
387.991026696329,-85.8543655246841,-85.8543716390817,-85.6976760306395,-85.6519198432349,-86.0131323552536,-85.7861376143695,-85.649652909997,-85.5712108824011,-85.6513646525134,-85.6858527148991,-85.716975948866,-85.7417414917745,-85.7488673766827,-85.7642110110365,-85.7704617418244,-85.7812752381921,-85.8338782712907,-85.7885876639226,-85.8284627050784,-85.8543716390817,-85.8543716390817,-85.8543707558373,-85.7989584630239,-83.9560420529688,356.96,88.7484675276605,88.7484675276605,-84.2021038912967,88.7484675276605,-461.151925220896,1.55211402727335,,
388.758884315907,-85.8543654988503,-85.8543716390817,-85.6970537846749,-85.6511306059833,-86.0137831674486,-85.785878414336,-85.6488914991282,-85.5701738874503,-85.6506303096877,-85.6852507837619,-85.7164914506024,-85.741349818647,-85.7485033403887,-85.7639021342145,-85.7701778656658,-85.781030935669,-85.8338108657788,-85.7883747277504,-85.8283810093339,-85.8543716390817,-85.8543716390817,-85.8543707531742,-85.7987814545184,-83.9492711645114,357.173,105.87512724348,105.87512724348,-84.2005817889351,105.87512724348,-457.80770216907,1.579524429521,,
389.526741935484,-85.8543654728525,-85.8543716390817,-85.6964278243488,-85.6503367446836,-86.0144380647663,-85.7856177344374,-85.6481258321206,-85.5691311853064,-85.649891974948,-85.6846456216643,-85.7160043850026,-85.7409560988162,-85.7481374164727,-85.7635916673943,-85.769892546472,-85.7807854062904,-85.8337431271291,-85.7881607559793,-85.8282989265438,-85.8543716390817,-85.8543716390817,-85.8543707504991,-85.7986035964876,-83.9424639896624,357.386,74.7817848547015,74.7817848547015,-84.1990575819741,74.7817848547015,-450.719832076449,1.60693483176866,,
390.294599555061,-85.8543654466891,-85.8543716390817,-85.6957981200352,-85.6495382231434,-86.0150970820714,-85.785355563386,-85.6473558771911,-85.5680827340107,-85.649149619307,-85.6840372054402,-85.7155147338949,-85.7405603179966,-85.7477695918599,-85.7632795996437,-85.7696057744458,-85.7805386418274,-85.8336750531427,-85.7879457418828,-85.8282164542593,-85.8543716390817,-85.8543716390817,-85.8543707478119,-85.7984248834865,-83.9356202689737,357.6,67.5193422775756,67.5193422775756,-84.1975240957568,67.5193422775756,-447.923812701512,1.63434523401631,,
391.062457174639,-85.8543654203589,-85.8543716390817,-85.6951646418121,-85.6487350048158,-86.0157602546065,-85.7850918897861,-85.6465816022594,-85.5670284912187,-85.6484032135138,-85.6834255117157,-85.7150224789466,-85.7401624617778,-85.7473998533623,-85.7629659199368,-85.7693175397066,-85.780290633982,-85.8336066416021,-85.7877296786796,-85.8281335900118,-85.8543716390817,-85.8543716390817,-85.8543707451124,-85.7982453100262,-83.928739740679,357.813,70.6832683852999,70.6832683852999,-84.195995658027,70.6832683852999,-447.362266377257,1.66175563626396,,
391.830314794216,-85.8543653938603,-85.8543716390817,-85.694527359458,-85.6479270527949,-86.0164276179971,-85.7848267021329,-85.6458029749445,-85.5659684141948,-85.6476527280512,-85.6828105169063,-85.7145276016623,-85.7397625156232,-85.7470281876772,-85.7626506171522,-85.7690278322896,-85.7800413743864,-85.8335378902718,-85.787512559533,-85.8280503313135,-85.8543716390817,-85.8543716390817,-85.8543707424007,-85.7980648705738,-83.9218221406718,358.027,67.3299124587734,67.3299124587734,-84.1944579133185,67.3299124587734,-416.450202431086,1.68916603851162,,
392.598172413793,-85.854365367192,-85.8543716390817,-85.6938862424481,-85.6471143298114,-86.0170992082564,-85.7845599888112,-85.6450199625613,-85.5649024598087,-85.6468981331324,-85.6821921972152,-85.7140300833821,-85.7393604648688,-85.7466545813862,-85.7623336800728,-85.7687366421452,-85.7797908546023,-85.8334687968976,-85.7872943775509,-85.8279666756566,-85.8543716390817,-85.8543716390817,-85.8543707396766,-85.7978835595517,-83.9148672024753,358.24,73.8447434109748,73.8447434109748,-84.1929252291568,73.8447434109748,-405.255899405043,1.71657644075927,,
393.36603003337,-85.8543653403525,-85.8543716390817,-85.693241259951,-85.6462967982289,-86.017775061791,-85.7842917380945,-85.6442325321175,-85.5638305845308,-85.6461393986983,-85.6815705286308,-85.7135299052796,-85.7389562947215,-85.7462790209538,-85.7620150973841,-85.7684439591378,-85.7795390661201,-85.8333993592065,-85.7870751257845,-85.8278826205134,-85.8543716390817,-85.8543716390817,-85.8543707369401,-85.7977013713375,-83.9078746572218,358.453,70.3050267845101,70.3050267845101,-84.1913904208739,70.3050267845101,-404.270663800573,1.74398684300692,,
394.133887652948,-85.8543653133403,-85.8543716390817,-85.6925923808245,-85.6454744200386,-86.0184552154056,-85.784021938143,-85.6434406503096,-85.5627527444277,-85.6453764944145,-85.6809454869242,-85.7130270483605,-85.7385499902584,-85.7459014927263,-85.7616948576736,-85.7681497730449,-85.7792860003583,-85.8333295749067,-85.7868547972283,-85.8277981633359,-85.8543716390817,-85.8543716390817,-85.8543707341911,-85.7975183002634,-83.9008442336226,358.667,77.5643917184038,77.5643917184038,-84.1898462638569,77.5643917184038,-400.680058440471,1.77139724525457,,
394.901745272525,-85.8543652861539,-85.8543716390817,-85.6919395736122,-85.644647156856,-86.0191397063082,-85.783750577003,-85.6426442835201,-85.5616688951578,-85.644609389668,-85.680317047647,-85.7125214934608,-85.7381415364247,-85.7455219829306,-85.76137294943,-85.7678540735567,-85.7790316486628,-85.8332594416873,-85.7866333848193,-85.8277133015561,-85.8543716390817,-85.8543716390817,-85.8543707314294,-85.7973343406155,-83.8937756579469,358.88,-38.9844200871942,-38.9844200871942,-84.1883071855325,-38.9844200871942,-396.708152982525,1.79880764750223,,
395.669602892102,-85.8543652587919,-85.8543716390817,-85.6912828065397,-85.6438149699154,-86.0198285721158,-85.7834776426051,-85.6418433978131,-85.5605789919666,-85.6438380535647,-85.679685186129,-85.7120132212444,-85.7377309180327,-85.7451404776727,-85.7610493610413,-85.7675568502745,-85.7787760023058,-85.8331889572181,-85.7864108814366,-85.8276280325851,-85.8543716390817,-85.8543716390817,-85.8543707286551,-85.7971494866339,-83.8866686539891,359.094,-25.0232412695224,-25.0232412695224,-84.1867587304776,-25.0232412695224,-394.279234428015,1.82621804974988,,
396.43746051168,-85.8543652312526,-85.8543716390817,-85.6906220475105,-85.6429778200661,-86.0205218508596,-85.7832031227632,-85.6410379589314,-85.5594829896822,-85.6430624549257,-85.6790498774755,-85.711502212202,-85.7373181197603,-85.7447569629368,-85.7607240807949,-85.7672580927103,-85.7785190524857,-85.8331181191493,-85.7861872799006,-85.8275423538135,-85.8543716390817,-85.8543716390817,-85.8543707258681,-85.7969637325117,-83.8795229430477,359.307,18.3561244571762,18.3561244571762,-84.1852153662669,18.3561244571762,-392.23894873198,1.85362845199753,,
397.205318131257,-85.8543652035347,-85.8543716390817,-85.6899572641022,-85.6421356677674,-86.0212195809907,-85.7829270051727,-85.6402279322924,-85.5583808427105,-85.6422825622844,-85.6784110965652,-85.7109884466488,-85.7369031261496,-85.7443714245837,-85.7603970968755,-85.7669577902858,-85.7782607903258,-85.8330469251116,-85.7859625729726,-85.8274562626109,-85.8543716390817,-85.8543716390817,-85.8543707230683,-85.7967770723951,-83.8723382438955,359.52,21.3336698581867,21.3336698581867,-84.1836698581865,21.3336698581867,-378.103913625291,1.88103885424519,,
397.973175750834,-85.8543651756365,-85.8543716390817,-85.6892884235626,-85.6412884730839,-86.0219218013851,-85.7826492774098,-85.6394132829844,-85.5572725050308,-85.6414983438832,-85.6777688180473,-85.7104719047227,-85.7364859216055,-85.7439838483495,-85.7600683973647,-85.7666559323313,-85.7780012068736,-85.8329753727157,-85.785736753354,-85.8273697563256,-85.8543716390817,-85.8543716390817,-85.8543707202556,-85.7965895003822,-83.8651142727515,359.733,44.9766676568117,44.9766676568117,-84.1821222022659,44.9766676568117,-377.784509154939,1.90844925649284,,
398.741033370412,-85.8543651475565,-85.8543716390817,-85.6886154928055,-85.6404361956811,-86.0226285513504,-85.7823699269292,-85.6385939757632,-85.5561579301904,-85.6407097676707,-85.6771230163395,-85.7099525663824,-85.7360664903941,-85.7435942198447,-85.7597379702396,-85.7663525080846,-85.7777402931003,-85.8329034595522,-85.7855098136862,-85.8272828322847,-85.8543716390817,-85.8543716390817,-85.8543707174298,-85.7964010105233,-83.857850743256,359.947,37.3414742042627,37.3414742042627,-84.1805651133534,37.3414742042627,-365.669786483905,1.93585965874049,,
399.508890989989,-85.854365119293,-85.8543716390817,-85.6879384384067,-85.6395787948204,-86.0233398706304,-85.7820889410636,-85.6377699750478,-85.5550370713003,-85.6399168012977,-85.6764736656249,-85.7094304114052,-85.7356448166412,-85.7432025245523,-85.7594058033719,-85.7660475066906,-85.7774780398998,-85.8328311831915,-85.7852817465494,-85.8271954877938,-85.8543716390817,-85.8543716390817,-85.8543707145911,-85.7962115968201,-83.8505473664391,360.16,41.8081040487681,41.8081040487681,-84.179013139677,41.8081040487681,-364.917338223924,1.96327006098815,,
400.276748609566,-85.8543650908445,-85.8543716390817,-85.6872572265999,-85.638716229354,-86.024055799412,-85.7818063070216,-85.6369412449171,-85.5539098810299,-85.6391194121144,-85.6758207398499,-85.7089054193857,-85.7352208843311,-85.7428087478266,-85.7590718845265,-85.7657409171998,-85.7772144380878,-85.8327585411835,-85.7850525444622,-85.8271077201367,-85.8543716390817,-85.8543716390817,-85.8543707117392,-85.796021253225,-83.8432038506946,360.373,36.593822642541,36.593822642541,-84.1774590061771,36.593822642541,-363.224361767692,1.9906804632358,,
401.044606229143,-85.8543650622094,-85.8543716390817,-85.6865718232722,-85.6378484577205,-86.0247763783304,-85.7815220118866,-85.6361077491052,-85.5527763116021,-85.6383175671669,-85.6751642127211,-85.708377569733,-85.7347946773047,-85.7424128748923,-85.7587362013608,-85.7654327285676,-85.7769494784013,-85.8326855310572,-85.7848221998812,-85.8270195265751,-85.8543716390817,-85.8543716390817,-85.8543707088741,-85.7958299736409,-83.8358199017498,360.587,35.6613499426326,35.6613499426326,-84.175895397178,35.6613499426326,-359.624032763584,2.01809086548345,,
401.812463848721,-85.854365033386,-85.8543716390817,-85.6858821939603,-85.6369754379395,-86.0255016484753,-85.7812360426151,-85.6352694509983,-85.5516363147885,-85.6375112331939,-85.6745040577031,-85.7078468416692,-85.7343661792581,-85.7420148908423,-85.7583987414232,-85.7651229296532,-85.7766831514977,-85.8326121503211,-85.7845907052003,-85.8269309043487,-85.8543716390817,-85.8543716390817,-85.8543707059956,-85.7956377519208,-83.8283952226382,360.8,27.4679732854519,27.4679732854519,-84.1743369218154,27.4679732854519,-353.952832122275,2.0455012677311,,
402.580321468298,-85.8543650043727,-85.8543716390817,-85.6851883038458,-85.6360971276063,-86.0262316513974,-85.7809483860354,-85.6344263136302,-85.5504898419037,-85.636700376623,-85.6738402480158,-85.7073132142271,-85.7339353737412,-85.7416147806371,-85.7580594921519,-85.7648115092185,-85.7764154479536,-85.8325383964622,-85.7843580527497,-85.8268418506746,-85.8543716390817,-85.8543716390817,-85.8543707031038,-85.7954445818671,-83.8209295136649,361.013,-23.7326782708915,-23.7326782708915,-84.1727762745631,-23.7326782708915,-353.335076900304,2.07291166997876,,
403.348179087875,-85.8543649751678,-85.8543716390817,-85.684490117751,-85.6352134838876,-86.0269664291141,-85.780659028846,-85.633578299678,-85.5493368438008,-85.6358849635674,-85.6731727566311,-85.7067766662484,-85.7335022441559,-85.7412125291029,-85.7577184408741,-85.7644984559274,-85.7761463582647,-85.8324642669464,-85.7841242347958,-85.8267523627476,-85.8543716390817,-85.8543716390817,-85.8543707001986,-85.7952504572309,-83.8134224723842,361.226,96.7221225422941,96.7221225422941,-84.1712134513855,96.7221225422941,-352.9773115951,2.10032207222641,,
404.116036707453,-85.8543649457695,-85.8543716390817,-85.6837876001342,-85.6343244635153,-86.0277060241162,-85.780367957614,-85.6327253714585,-85.5481772708655,-85.6350649598222,-85.672501556271,-85.7062371763813,-85.7330667737545,-85.7408081209302,-85.7573755748046,-85.7641837583444,-85.7758758728441,-85.8323897592179,-85.7838892435403,-85.8266624377392,-85.8543716390817,-85.8543716390817,-85.8543706972797,-85.7950553717121,-83.8058737935626,361.44,62.8360047320225,62.8360047320225,-84.1696410956588,62.8360047320225,-344.684649964216,2.12773247447406,,
404.88389432703,-85.8543649161763,-85.8543716390817,-85.6830807150854,-85.633430022782,-86.0284504793741,-85.7800751587735,-85.6318674909239,-85.5470110730112,-85.6342403308612,-85.6718266194041,-85.7056947230786,-85.7326289456383,-85.7404015406724,-85.7570308810445,-85.7638674049337,-85.7756039820222,-85.8323148706991,-85.7836530711194,-85.8265720727983,-85.8543716390817,-85.8543716390817,-85.8543706943473,-85.7948593189583,-83.7982831691513,361.653,40.1198920800452,40.1198920800452,-84.1680738982272,40.1198920800452,-344.131954875707,2.15514287672172,,
405.651751946607,-85.8543648863864,-85.8543716390817,-85.6823694263216,-85.6325301175348,-86.0291998383443,-85.7797806186243,-85.6310046196572,-85.5458381996733,-85.6334110418327,-85.6711479182433,-85.7051492845953,-85.7321887427557,-85.7399927727444,-85.75668434658,-85.7635493840583,-85.7753306760454,-85.8322395987906,-85.7834157096035,-85.8264812650502,-85.8543716390817,-85.8543716390817,-85.8543706914011,-85.7946622925647,-83.7906502882545,361.866,29.5055954217822,29.5055954217822,-84.1665045126913,29.5055954217822,-342.522449244153,2.18255327896937,,
