Independent Variable	Fit Peak 1	Fit Peak 2	Fit Peak 3	Fit Peak 4	Fit Peak 5	Fit Peak 6	Fit Peak 7	Fit Peak 8	Fit Peak 9	Fit Peak 10	Fit Peak 11	Fit Peak 12	Cumulative Fit Peak	Independent Variable	Regular Residual F"Smoothed Y2"	Regular Residual F"Smoothed Y2"	Fitted Y	Regular Residual F"Smoothed Y2"	Regular Residual F"Smoothed Y2"	Percentiles	Reference X	Reference Line
																					mu = -0.027843	sigma = 188.204693
721.241233592881	-115.554763402685	-115.554716753236	-105.64949375954	-50.0800545024067	-70.4418452474889	-86.8094877014732	-104.692947108428	-113.964986052765	-113.824871703985	-115.554763434041	-115.554763434041	-115.554763434041	47.8649412403165	448.608	46.8523711491612	46.8523711491612	-106.470057099574	46.8523711491612	-145.883652558164	13.4482286027547		
722.009091212458	-115.554763333751	-115.554699716306	-105.37179366554	-48.6860584186172	-69.6359511575339	-86.314620033173	-104.547947304184	-113.946186406941	-113.805871337235	-115.554763434041	-115.554763434041	-115.554763434041	51.0202160990448	448.817	50.6838987773804	50.6838987773804	-106.459518612091	50.6838987773804	-145.847257112415	13.4756390050024		
722.776948832036	-115.554763122258	-115.554668255098	-105.082196002097	-47.2471149148643	-68.8082282943082	-85.8065433020591	-104.399980353175	-113.927048524882	-113.786555003495	-115.554763434041	-115.554763434041	-115.554763434041	54.2710097000879	449.026	53.3308625540274	53.3308625540274	-106.448961727581	53.3308625540274	-145.263036458021	13.5030494072501		
723.544806451613	-115.554762491957	-115.554610059133	-104.78000804613	-45.7612728814667	-67.9578797327498	-85.2847700867977	-104.248963430737	-113.907564173317	-113.766915630373	-115.554763434041	-115.554763434041	-115.554763434041	57.6213609396623	449.235	58.685659130363	58.685659130363	-106.43838640309	58.685659130363	-144.926072747865	13.5304598094977		
724.31266407119	-115.554760667325	-115.554502901704	-104.464485662919	-44.2264743048024	-67.0840717845942	-84.748789562285	-104.094810751711	-113.887724864664	-113.746945945686	-115.554763434041	-115.554763434041	-115.554763434041	61.0755410266343	449.443	56.2716449805803	56.2716449805803	-106.427843327687	56.2716449805803	-144.88577925611	13.5578702117454		
725.080521690768	-115.554755536757	-115.55430718586	-104.134828634612	-42.6405471692347	-66.185931941212	-84.1980660882924	-103.937433440165	-113.867521847454	-113.726638470626	-115.554763434041	-115.554763434041	-115.554763434041	64.6380771581116	449.652	42.3652476115403	42.3652476115403	-106.417231082615	42.3652476115403	-144.768912321051	13.585280613993		
725.848379310345	-115.554741524742	-115.553953314369	-103.790175483198	-41.0011978037321	-65.2625466807102	-83.6320376933793	-103.776739392243	-113.84694609633	-113.705985512641	-115.554763434041	-115.554763434041	-115.554763434041	68.3137839709807	449.861	27.9170961359183	27.9170961359183	-106.40660026815	27.9170961359183	-144.51599367509	13.6126910162407		
726.616236929922	-115.554704357269	-115.553320609231	-103.429597724104	-39.3060026230773	-64.3129591289533	-83.0501144446036	-103.612633131707	-113.825988301599	-113.684979158035	-115.554763434041	-115.554763434041	-115.554763434041	72.1078079937463	450.07	13.7733888573626	13.7733888573626	-106.395950840834	13.7733888573626	-143.306259736128	13.6401014184883		
727.384094549499	-115.554608608536	-115.552202658914	-103.052093477269	-37.5523992083548	-63.3361665632606	-82.4516766925196	-103.445015657727	-113.804638858307	-113.663611264259	-115.554763434041	-115.554763434041	-115.554763434041	76.0256944831774	450.278	-4.22929425414311	-4.22929425414311	-106.38533384503	-4.22929425414311	-143.13787825734	13.667511820736		
728.151952169077	-115.55436906235	-115.550251227818	-102.65658035177	-35.7376766656969	-62.3311177465592	-81.8360731797735	-103.273784284421	-113.782887854818	-113.641873451893	-115.554763434041	-115.554763434041	-115.554763434041	80.073493647225	450.487	-18.5590718575624	-18.5590718575624	-106.374647150702	-18.5590718575624	-142.857929876933	13.6949222229836		
728.919809788654	-115.553787082017	-115.546886876651	-102.241887507433	-33.8589651958791	-61.2967100786931	-81.2026190002738	-103.098832471611	-113.760725060869	-113.619757096287	-115.554763434041	-115.554763434041	-115.554763434041	84.2579371026093	450.696	-11.4613475436105	-11.4613475436105	-106.363941712588	-11.4613475436105	-142.760513575262	13.7223326252313		
729.687667408231	-115.552414100943	-115.541158785715	-101.806746782101	-31.9132248001513	-60.2317865503944	-80.550593394386	-102.920049646243	-113.738139915075	-113.597253318865	-115.554763434041	-115.554763434041	-115.554763434041	88.5867401784508	450.904	-2.14623528862801	-2.14623528862801	-106.353268843603	-2.14623528862801	-142.450512360701	13.7497430274789		
730.455525027809	-115.549269034572	-115.531528443499	-101.349782755859	-29.8972330397173	-59.1351324841289	-79.8792373638678	-102.737321013852	-113.715121511844	-113.574352978058	-115.554763434041	-115.554763434041	-115.554763434041	93.0691288469277	451.113	8.77665810748852	8.77665810748852	-106.342525876083	8.77665810748852	-142.228178384912	13.7771534297266		
731.223382647386	-115.542274271049	-115.515541316557	-100.869501603111	-27.8075717572832	-58.0054720445831	-79.1877510882727	-102.550527359417	-113.691658587691	-113.551046659857	-115.554763434041	-115.554763434041	-115.554763434041	97.7167627845049	451.322	21.5949871731828	21.5949871731828	-106.331764032687	21.5949871731828	-141.769339396128	13.8045638319742		
731.991240266963	-115.527171388191	-115.489336831594	-100.364278559242	-25.6406126590052	-56.8414644999766	-78.4752911222774	-102.359544836908	-113.667739506895	-113.527324667967	-115.554763434041	-115.554763434041	-115.554763434041	102.545343400268	451.53	30.1821919215657	30.1821919215657	-106.321034896772	30.1821919215657	-141.632345648359	13.8319742342219		
732.759097886541	-115.495515673413	-115.446929585791	-99.8323438000468	-23.3925016438681	-55.6417002136476	-77.7409673507714	-102.164244746751	-113.64335224648	-113.503177013544	-115.554763434041	-115.554763434041	-115.554763434041	107.577375198011	451.739	37.1614749286792	37.1614749286792	-106.310235259258	37.1614749286792	-141.564328698129	13.8593846364695		
733.526955506118	-115.431112487673	-115.379173560282	-99.2717664981199	-21.0591417547718	-54.4046963434028	-76.9838396755197	-101.964493300406	-113.618484380471	-113.478593404484	-115.554763434041	-115.554763434041	-115.554763434041	112.846806067195	451.948	47.9659455382272	47.9659455382272	-106.299416612607	47.9659455382272	-141.364210925658	13.8867950387172		
734.294813125695	-115.303944442941	-115.272296668659	-98.6804367799405	-18.6361746112598	-53.1288922240366	-76.2029144037727	-101.760151371161	-113.593123063393	-113.453563234255	-115.554763434041	-115.554763434041	-115.554763434041	118.406610672905	452.156	59.9722671761668	59.9722671761668	-106.28863081253	59.9722671761668	-141.092843456128	13.9142054409648		
735.062670745273	-115.060269627995	-115.105866458735	-98.0560452589382	-16.1189601676325	-51.8126444060108	-75.3971403051285	-101.551074230189	-113.567255012968	-113.428075570248	-115.554763434041	-115.554763434041	-115.554763434041	124.34077643448	452.365	74.9575261708213	74.9575261708213	-106.277774104705	74.9575261708213	-140.923891313716	13.9416158432125		
735.83052836485	-114.607220793197	-114.850021568441	-97.3960597616873	-13.5025546218906	-50.4542213207196	-74.5654042983455	-101.337111266835	-113.540866491956	-113.402119141607	-115.554763434041	-115.554763434041	-115.554763434041	130.782528207646	452.574	92.5830966004119	92.5830966004119	-106.266898253305	92.5830966004119	-140.786444251931	13.9690262454602		
736.598385984427	-113.790050221207	-114.461781452747	-96.6976987943437	-10.7816862802693	-49.0517975398422	-73.7065267243902	-101.118105692009	-113.51394328911	-113.375682326536	-115.554763434041	-115.554763434041	-115.554763434041	137.940835151871	452.782	197.255642165174	197.255642165174	-106.256055388314	197.255642165174	-140.42129201914	13.9964366477078		
737.366243604004	-112.360380483533	-113.880234530354	-95.957901211667	-7.95072915864579	-47.6034475930811	-72.819256155748	-100.893509404207	-113.486470699174	-113.348753139034	-115.554763434041	-115.554763434041	-115.554763434041	146.137425096882	452.991	291.772909801355	291.772909801355	-106.245141206314	291.772909801355	-140.359724179742	14.0238470499555		
738.134101223582	-109.934750843462	-113.020409700509	-95.1732914480828	-5.00367407549392	-46.1071393050047	-71.9022636847546	-100.663917307556	-113.458433501876	-113.321319215044	-115.554763434041	-115.554763434041	-115.554763434041	155.852908390541	453.199	382.515830352223	382.515830352223	-106.23426010429	382.515830352223	-139.634931330596	14.0512574522031		
738.901958843159	-105.944726311751	-111.765667336112	-94.3401395446783	-1.93409696078577	-44.5607266077623	-70.9541366252592	-100.428771846831	-113.429815939869	-113.293367797978	-115.554763434041	-115.554763434041	-115.554763434041	167.786658501298	453.408	472.344712369568	472.344712369568	-106.22330741089	472.344712369568	-139.167500607053	14.0786678544508		
739.669816462736	-99.5830941284004	-109.958513747935	-93.4543150522175	1.26487592921733	-42.9619417819725	-69.9733715520965	-100.187888169698	-113.40060169553	-113.264885723592	-115.554763434041	-115.554763434041	-115.554763434041	182.918371550101	453.616	559.939660618637	559.939660618637	-106.212387891365	559.939660618637	-138.187321749974	14.1060782566984		
740.437674082314	-89.7551605499668	-107.389858256956	-92.5112337009251	4.60060624066195	-41.3083870732234	-68.958366591429	-99.9410734626789	-113.370773866582	-113.235859404161	-115.554763434041	-115.554763434041	-115.554763434041	202.568000807064	453.825	650.157760141059	650.157760141059	-106.201396504696	650.157760141059	-136.839573665358	14.1334886589461		
741.205531701891	-75.0493377784323	-103.786903420445	-91.5057954935281	8.08098558856121	-39.5975256260488	-67.9074128617466	-99.6881265237237	-113.340314940444	-113.206274811946	-115.554763434041	-115.554763434041	-115.554763434041	228.437401604572	454.033	741.62837227043	741.62837227043	-106.190438386135	741.62837227043	-136.765825701812	14.1608990611937		
741.973389321468	-53.7458872926355	-98.8000918927024	-90.432312586752	11.7144819067315	-37.8266716711613	-66.8186849499012	-99.428837306827	-113.30920676724	-113.176117461884	-115.554763434041	-115.554763434041	-115.554763434041	262.614779449952	454.242	830.103044486887	830.103044486887	-106.179408123249	830.103044486887	-135.825708983516	14.1883094634414		
742.741246941046	-23.8849264187016	-91.9898266519871	-89.2844249621756	15.510190585789	-35.9929798948031	-65.690230288696	-99.1629864365044	-113.277430531389	-113.145372393484	-115.554763434041	-115.554763434041	-115.554763434041	307.520120480372	454.45	915.903535189984	915.903535189984	-106.168411223042	915.903535189984	-135.76496982635	14.215719865689		
743.509104560623	16.5865765793684	-82.814024300308	-88.0550014291385	19.4778909716165	-34.0934339114042	-64.5199572818537	-98.8903446897104	-113.244917311277	-113.114024151868	-115.554763434041	-115.554763434041	-115.554763434041	365.770871947749	454.659	998.098912147841	998.098912147841	-106.157341899906	998.098912147841	-135.753522005224	14.2431302679367		
744.2769621802	69.5800743401098	-70.6179312342238	-86.7360229224574	23.6281088744858	-32.1248337520971	-63.3056219983344	-98.6106724425863	-113.21174507446	-113.082056767927	-115.554763434041	-115.554763434041	-115.554763434041	439.957406494834	454.867	1070.13911595171	1070.13911595171	-106.146306034356	1070.13911595171	-135.598957566748	14.2705406701843		
745.044819799778	136.546642967529	-54.6279933178456	-85.3184443187933	27.97218582905	-30.083782271938	-62.0448132303942	-98.3237190791356	-113.177844016284	-113.049453737528	-115.554763434041	-115.554763434041	-115.554763434041	532.330886296985	455.076	960.993379284027	960.993379284027	-106.135197465845	960.993379284027	-135.422007013729	14.297951072432		
745.812677419355	218.102303691318	-33.9518709864987	-83.7920300474433	32.5223559491251	-27.9666703678069	-60.7349356781902	-98.0292223586634	-113.143192342374	-113.016197999736	-115.554763434041	-115.554763434041	-115.554763434041	644.428647332055	455.284	851.746023276613	851.746023276613	-106.124122450166	851.746023276613	-135.241757969055	14.3253614746796		
746.580535038932	313.648541704544	-7.58687147450156	-82.1451575456842	37.2918313414857	-25.7696608866891	-59.373190987511	-97.7269077384903	-113.107767425954	-112.982271913982	-115.554763434041	-115.554763434041	-115.554763434041	776.686652545543	455.493	745.274379408731	745.274379408731	-106.112974450053	745.274379408731	-134.087433404274	14.3527718769273		
747.34839265851	421.060492631396	25.5609405678878	-80.3645810114273	42.2948971823926	-23.4886710902223	-57.9565563258879	-97.4164876480875	-113.071545768823	-112.947657236125	-115.554763434041	-115.554763434041	-115.554763434041	928.108938773427	455.701	639.124504726458	639.124504726458	-106.10186009836	639.124504726458	-134.063413300905	14.3801822791749		
748.116250278087	536.524104633918	66.6451709588529	-78.4351458061129	47.5470177227889	-21.1193535258274	-56.4817601354593	-97.0976607103922	-113.034502960148	-112.912335093351	-115.554763434041	-115.554763434041	-115.554763434041	1096.07364255659	455.91	534.040755123938	534.040755123938	-106.090672479309	534.040755123938	-134.039920522021	14.4075926814226		
748.884107897664	654.594183442618	116.832356364793	-76.3394410746311	53.0649546771852	-18.6570751371033	-54.9452546479432	-96.7701109055955	-112.996613632921	-112.876285957829	-115.554763434041	-115.554763434041	-115.554763434041	1276.3448206009	456.118	432.393072323615	432.393072323615	-106.079518604608	432.393072323615	-133.972035102783	14.4350030836703		
749.651965517241	768.516151461799	177.242726631802	-74.0573744154651	58.8668996721051	-16.0968944262618	-53.3431846875236	-96.4335066721948	-112.957851417943	-112.839489619072	-115.554763434041	-115.554763434041	-115.554763434041	1463.33558399957	456.326	330.863882135629	330.863882135629	-106.068344945547	330.863882135629	-133.802520073991	14.4624134859179		
750.419823136819	870.809063027938	248.875299263716	-71.5656473780479	64.9726226885828	-13.433536458815	-51.6713522209503	-96.087499939523	-112.918188895148	-112.801925154906	-115.554763434041	-115.554763434041	-115.554763434041	1650.61694240517	456.535	231.602634782433	231.602634782433	-106.05709759235	231.602634782433	-133.458658977142	14.4898238881656		
751.187680756396	954.052827251598	332.522330381122	-68.8371036410798	71.4036387367731	-10.6613654751139	-49.925176040432	-95.7317250853057	-112.8775975421	-112.763570900995	-115.554763434041	-115.554763434041	-115.554763434041	1831.62036515679	456.743	138.214479169246	138.214479169246	-106.045884127924	138.214479169246	-133.39251880865	14.5172342904132		
751.955538375973	1011.76988532849	428.676019542409	-65.8399121388409	78.1833953578884	-7.77435484431484	-48.0996458837524	-95.3657978110676	-112.836047679476	-112.724404418806	-115.554763434041	-115.554763434041	-115.554763434041	2000.42724492485	456.951	35.2972127211392	35.2972127211392	-106.034650737668	35.2972127211392	-133.027499852722	14.5446446926609		
752.723395995551	1039.25640407868	537.433361322318	-62.5365339819919	85.3374839701554	-4.76605406325145	-46.1892702076192	-94.9893139273392	-112.79350841331	-112.684402461948	-115.554763434041	-115.554763434041	-115.554763434041	2152.50627378801	457.16	-47.732772479287	-47.732772479287	-106.023343223193	-47.732772479287	-132.843119588048	14.5720550949085		
753.491253615128	1034.21446444497	658.40643181198	-58.8824030472196	92.8938785739077	-1.62955246511224	-44.188016734791	-94.6018480396717	-112.74994757378	-112.643540940775	-115.554763434041	-115.554763434041	-115.554763434041	2285.25757350184	457.368	-37.2670211664085	-37.2670211664085	-106.012069742683	-37.2670211664085	-132.258221777005	14.5994654971562		
