				Smoothed Y1	Smoothed Y2
			          	10 pts AAv smooth of B	10 pts AAv smooth of "Smoothed Y1"
954.349	-1575.4	954.349	-1482.39	-135.087272727274	-74.8838842975171
954.517	-1821.16	954.517	-1787.54	-140.300000000002	-71.1941322314014
954.685	-1886.69	954.685	-1916.56	-139.182727272729	-65.828760330575
954.853	-1186.29	954.853	-1214.1	-40.1354545454563	-60.1249586776824
955.02	-2075.1	955.02	-1676.95	-29.522727272729	-54.0317355371866
955.188	-2359.77	955.188	-2209.42	-23.1936363636381	-38.071239669418
955.356	-1393.13	955.356	-1361.56	-2.90090909091083	-17.8963636363601
955.524	1162.73	955.524	1157.44	2.87090909090736	-1.51280991735186
955.691	-489.98	955.691	-614.05	1.567272727271	13.2628099173589
955.859	-1724.9	955.859	-1808.02	18.5099999999983	18.7802479338878
956.027	-477.69	956.027	-659.1	68.5909090909074	22.1142148760366
956.194	2766.29	956.194	2636.08	86.8363636363619	24.0773553719043
956.362	-958.96	956.362	-988.83	39.9190909090892	23.9757024793424
956.529	732.66	956.529	717.13	23.3490909090892	23.9247933884333
956.697	-1120.75	956.697	-1334.93	20.5563636363619	24.0600826446316
956.865	437.75	956.865	285.01	7.15090909090737	22.452066115706
957.032	1541.61	957.032	1491.26	-1.59909090909264	14.8864462809952
957.2	-1941.99	957.2	-1394.33	-4.01909090909265	4.59578512397045
957.367	-2304.48	957.367	-2127.5	2.31090909090735	2.73396694215227
957.535	503.29	957.535	409.94	3.05545454545281	4.42652892562335
957.702	703.99	957.702	768.33	0.821818181816445	7.60859504132583
957.87	-2109.92	957.87	-2195.08	-14.6309090909108	12.4662809917391
958.037	218.62	958.037	115.03	-26.3609090909108	18.8810743801688
958.204	-1122.8	958.204	-1222.3	19.4390909090892	24.7203305785159
958.372	1078.77	958.372	1055.05	41.967272727271	30.8472727272763
958.539	253.44	958.539	63.83	55.5590909090892	36.9572727272763
958.706	-506.36	958.706	-489.12	60.5854545454528	42.7625619834746
958.874	3132.88	958.874	3211.56	68.9636363636347	51.0559504132267
959.041	517.62	959.041	561.48	60.2127272727256	55.321239669425
959.208	-2015.71	959.208	-2086.54	69.707272727271	56.5399173553755
959.376	-1178.09	959.376	-1420.95	70.2654545454529	55.1351239669457
959.543	974.32	959.543	983.37	64.6799999999983	33.5721487603341
959.71	-180.73	959.71	-358.05	76.596363636362	10.1981818181854
959.877	1183.21	959.877	1175.88	20.557272727271	-14.4959504132196
960.044	-186.88	960.044	-390.82	32.8445454545437	-37.3620661156989
960.212	2586.07	960.212	2556.21	26.5145454545438	-64.7471900826411
960.379	3161.55	960.379	3033.38	-181.633636363638	-92.7584297520626
960.546	415.23	960.546	301.39	-196.528181818184	-121.260495867765
960.713	-3365.32	960.713	-2670.21	-202.67181818182	-152.50462809917
960.88	-420.35	960.88	-511.65	-191.314545454547	-171.88421487603
961.047	-0.51	961.047	-1.71	-231.529090909093	-192.939338842972
961.214	24497.29	961.214	26544.06	-237.858181818184	-212.843553719005
961.381	2262.49	961.381	2435.38	-248.842727272729	-197.035289256195
961.548	-905.71	961.548	-1015.45	-267.089090909093	-177.723388429749
961.715	-178.69	961.715	-310.95	-192.618181818184	-157.565289256195
961.882	-2527.71	961.882	-2289.29	-198.76181818182	-138.947438016525
962.049	-895.47	962.049	-855.71	-192.43181818182	-115.438181818178
962.216	-883.19	962.216	-890.53	-7.74272727272897	-90.4565289256162
962.383	-1513.96	962.383	-1427.09	15.9027272727256	-63.6976859504096
962.55	-823.8	962.55	-947.87	19.0672727272711	-34.7046280991699
962.717	1666.53	962.717	1642.81	13.4818181818165	-13.2601652892526
962.883	837.11	962.883	766.28	27.0727272727256	8.30272727273091
963.05	2534.87	963.05	2550.06	36.9399999999984	21.0813223140532
963.217	632.31	963.217	545.1	45.5045454545438	16.3421487603342
963.384	-1231.34	963.384	-1375.89	51.8345454545438	8.79330578512762
963.551	-379.39	963.551	-450.21	43.2709090909075	0.0766942148796904
963.717	-1477.1	963.717	-1388.18	38.4299999999984	-15.714710743798
963.884	32.26	963.884	-36.52	-51.8672727272744	-32.3015702479302
964.051	523.77	964.051	422.22	-59.873636363638	-57.7234710743765
964.218	1355.24	964.218	1372.48	-67.1345454545471	-82.6715702479302
964.384	5825.96	964.384	5796.09	-76.8154545454561	-107.094958677682
964.551	-1972.71	964.551	-1943.18	-160.223636363638	-131.873801652889
964.717	-3686.86	964.717	-2764.42	-155.382727272729	-154.418429752062
964.884	-692.73	964.884	-589.47	-242.700909090911	-160.833140495864
965.051	-1487.34	965.051	-1494.68	-228.924545454547	-165.724462809914
965.217	-2187.74	965.217	-2225.8	-216.822727272729	-172.545289256195
965.384	-3594.7	965.384	-2748.03	-229.296363636365	-179.94157024793
965.55	1019.38	965.55	1055.05	-209.560909090911	-173.289752066112
965.717	867.83	965.717	1759.55	-122.429090909093	-166.384132231401
965.883	116.22	965.883	-136.87	-113.678181818183	-145.227355371897
966.05	-1339.88	966.05	-1455.76	-142.163636363638	-125.407520661153
966.216	2078.18	966.216	2185.52	-158.174545454547	-108.024958677682
966.383	1105.39	966.383	917.83	-87.053636363638	-91.5565289256162
966.549	-145.92	966.549	-181.93	-79.4209090909108	-77.3561157024757
966.716	-928.24	966.716	-921.24	-9.97636363636533	-71.161404958674
966.882	-2099.68	966.882	-1793.68	-10.9063636363653	-67.6747933884261
967.048	-1378.79	967.048	-1240.73	-25.6145454545471	-58.2134710743765
967.215	-2413.02	967.215	-2348.68	-48.143636363638	-45.9595867768558
967.381	-1135.09	967.381	-1183.38	-53.3563636363653	-39.6126446280955
967.547	1787.36	967.547	1915.19	-54.2872727272744	-34.6872727272691
967.713	2319.84	967.713	2076.98	-75.3254545454562	-34.2470247933848
967.88	519.67	967.88	565.58	-38.0890909090926	-35.567190082641
968.046	-2748.89	968.046	-2393.73	-23.3818181818199	-34.6532231404922
968.212	-733.68	968.212	-863.9	-17.2372727272744	-28.0521487603269
968.378	1037.81	968.378	1012.04	-25.2418181818199	-22.2128099173517
968.545	-2656.73	968.545	-2418.31	-5.13363636363805	-16.4919008264426
968.711	1019.38	968.711	915.78	-25.4281818181835	-6.81041322313686
968.877	-582.14	968.877	-605.86	-15.5609090909108	-0.78487603305421
969.043	-90.62	969.043	-93.87	24.4681818181801	4.58066115702844
969.209	-2109.92	969.209	-2070.16	10.8763636363619	9.31983471074745
969.375	1191.41	969.375	1098.05	8.64272727272558	14.6513223140532
969.541	2010.59	969.541	1990.97	31.1709090909074	17.4947107438053
969.707	2786.77	969.707	2724.14	28.1918181818165	23.3847933884334
969.873	1129.97	969.873	1044.81	35.6390909090892	28.3101652892599
970.039	-700.92	970.039	-681.63	34.8936363636347	29.4611570247971
970.205	1693.16	970.205	1691.96	33.4045454545438	32.8464462809954
970.371	4910.52	970.371	4901.13	26.1436363636347	36.0285123966979
970.537	1601	970.537	1530.17	39.3627272727256	37.3148760330615
970.703	341.5	970.703	235.86	38.6181818181802	37.8226446281028
970.869	-877.04	970.869	-872.09	37.1290909090892	37.2809917355408
971.035	1826.28	971.035	1882.42	48.1145454545438	38.9058677685987
971.201	153.09	971.201	139.6	43.6454545454529	41.0553719008301
971.367	-1548.78	971.367	-1713.81	45.3209090909074	38.5333884297557
971.532	-383.48	971.532	-437.92	33.777272727271	32.8801652892598
971.698	-475.64	971.698	-544.42	29.6809090909074	28.0055371900863
971.864	1338.86	971.864	1237.31	52.767272727271	23.0631404958714
972.03	-2042.34	972.03	-1994.38	57.0490909090892	16.4450413223177
972.195	-1272.3	972.195	-1300.12	-1.59818181818353	6.91586776859865
972.361	1893.86	972.361	1950.01	-22.822727272729	-2.1393388429716
972.527	-1225.2	972.527	-1285.78	-15.002727272729	-16.0181818181782
972.693	3309.01	972.693	3060.01	-17.2372727272744	-28.3059504132195
972.858	1592.81	972.858	1601.85	-24.6845454545472	-46.2806611570212
973.024	-2470.36	973.024	-1838.73	-61.1754545454563	-64.2553719008228
973.19	-582.14	973.19	-513.7	-54.2863636363653	-72.345537190079
973.355	339.45	973.355	198.99	-118.890000000002	-76.9152066115666
973.521	642.55	973.521	598.35	-105.484545454547	-92.6557024793352
973.686	1369.58	973.686	1349.95	-144.954545454547	-103.606280991732
973.852	-3058.13	973.852	-2608.77	-140.672727272729	-111.713388429748
974.017	4488.64	974.017	4385.04	-90.5900000000017	-113.659669421484
974.183	-2968.02	974.183	-2201.23	-73.0890909090926	-116.824710743798
974.348	667.13	974.348	459.09	-188.148181818184	-106.754214876029
974.514	-2556.38	974.514	-2371.21	-137.693636363638	-98.9686776859467
974.679	-164.35	974.679	-202.41	-113.862727272729	-87.5780165289219
974.845	-1419.75	974.845	-1339.03	-82.5845454545471	-77.2875206611533
975.01	-244.22	975.01	-368.29	-89.1018181818198	-72.0916528925583
975.175	-4078.02	975.175	-2952.83	-8.11454545454706	-68.9267768595004
975.341	17941.74	975.341	17342.54	-19.843636363638	-45.1129752066078
975.506	-23.04	975.506	-304.81	-19.6572727272743	-32.2667768595004
975.672	439.8	975.672	545.1	-27.4772727272743	-21.4685950413186
975.837	3886.53	975.837	3854.62	-33.4354545454561	-13.3107438016492
976.002	-145.92	976.002	-269.99	-38.2754545454561	-5.62669421487233
976.167	-735.73	976.167	-814.75	73.8036363636348	-6.2698347107401
976.333	4746.68	976.333	4929.8	3.6145454545438	-5.81280991735168
976.498	-930.29	976.498	-882.33	4.91727272727107	-2.81702479338474
976.663	-1870.31	976.663	-1724.05	7.15181818181655	1.4482644628136
976.828	898.55	976.828	827.72	-4.57727272727439	7.4568595041359
976.993	-975.35	976.993	-1083.03	-15.1890909090926	13.2791735537227
977.159	146.94	977.159	319.82	-14.8163636363653	9.69115702479704
977.324	722.42	977.324	426.32	13.296363636362	12.026942148764
977.489	3104.21	977.489	3184.93	19.4409090909074	12.6702479338879
977.654	-10.75	977.654	86.36	32.6590909090892	14.1258677685987
977.819	-1145.33	977.819	-1152.67	25.7699999999983	17.9509917355408
977.984	-471.54	977.984	-554.66	34.3354545454528	22.486942148764
978.149	2739.67	978.149	2613.55	29.3081818181801	27.4798347107474
978.314	1422.83	978.314	1403.2	11.9936363636347	30.729504132235
978.479	-1096.18	978.479	-1095.32	23.1636363636347	33.0142975206648
978.644	-1884.64	978.644	-1879.69	37.4990909090892	29.7138016528962
978.809	-625.14	978.809	-827.04	34.7063636363619	28.4104958677722
978.974	-2052.58	978.974	-1824.4	40.1054545454528	21.7247933884334
979.139	2033.12	979.139	1927.48	49.0427272727256	11.7048760330615
979.304	114.17	979.304	72.02	44.5736363636346	2.12504132231765
979.469	-713.21	979.469	-773.79	-3.64636363636536	-8.89330578512037
979.633	-741.88	979.633	-718.5	11.4336363636346	-22.6026446280956
979.798	-401.91	979.798	-544.42	-39.2072727272745	-34.2471074380129
979.963	-1380.84	979.963	-1605.27	-80.9109090909108	-47.2118181818146
980.128	2887.12	980.128	2916.65	-93.3845454545472	-62.8000826446245
980.293	-2564.57	980.293	-2033.29	-98.0381818181836	-83.6520661156989
980.457	-1518.06	980.457	-1678.99	-113.303636363638	-94.5857851239633
980.622	-2724.31	980.622	-2369.16	-93.382727272729	-107.330413223137
980.787	-2595.29	980.787	-1908.37	-102.506363636365	-111.510826446277
980.951	-193.02	980.951	-161.45	-122.428181818184	-104.419008264459
981.116	-453.11	981.116	-444.07	-184.798181818184	-95.3131404958642
981.281	-1884.64	981.281	-1777.3	-123.917272727274	-86.5966115702443
981.445	-84.48	981.445	-280.23	-128.757272727274	-76.1707438016493
981.61	904.69	981.61	862.54	-85.1918181818199	-79.3359504132195
981.775	-1694.18	981.775	-1699.47	-2.90090909091077	-80.723884297517
981.939	-3291.6	981.939	-2576	6.77999999999833	-78.8620661156988
982.104	2119.14	982.104	1980.73	-2.15636363636531	-64.6954545454509
982.268	1222.13	982.268	1114.44	1.38090909090742	-56.3512396694179
982.433	1435.11	982.433	1311.04	-128.200000000002	-49.3442148760294
982.597	-1563.11	982.597	-1781.39	-117.773636363638	-47.73636363636
982.762	2637.27	982.762	2562.35	-101.948181818184	-56.6560330578476
982.926	736.76	982.926	844.1	-28.9654545454562	-66.1511570247898
983.091	-766.45	983.091	-698.02	-32.1309090909108	-72.5828925619798
983.255	-3817.93	983.255	-2588.29	-51.6800000000017	-78.0667768595005
983.419	-1638.89	983.419	-1795.73	-67.5054545454562	-59.8042975206575
983.584	1592.81	983.584	1413.44	-101.017272727274	-44.4361157024757
983.748	44.54	983.748	-42.67	-97.6663636363653	-33.6378512396658
983.912	-53.76	983.912	-157.35	-72.9054545454562	-30.7099999999963
984.077	1910.24	984.077	2017.59	-58.9418181818198	-27.1051239669385
984.241	1981.92	984.241	2031.93	72.6872727272711	-21.4352892561947
984.405	-1976.8	984.405	-1826.45	51.276363636362	-12.7526446280955
984.57	2053.6	984.57	1941.82	16.8327272727256	-0.397272727269055
984.734	-414.2	984.734	-579.23	3.24090909090746	12.0935537190119
984.898	-219.64	984.898	-304.81	7.52272727272565	22.2826446281028
985.062	-1067.5	985.062	-1285.78	10.6881818181802	30.694462809921
985.226	-1354.22	985.226	-1275.54	28.0036363636347	25.5659504132268
985.39	2569.69	985.39	2769.2	34.8918181818166	22.6547107438053
985.555	83.45	985.555	145.75	39.7327272727256	32.3528925619872
985.719	2211.29	985.719	2060.6	39.1745454545438	44.826942148764
985.883	284.16	985.883	356.69	33.5881818181802	53.6113223140533
986.047	-1341.93	986.047	-1482.39	16.2736363636347	61.820247933888
986.211	648.69	986.211	723.27	19.2527272727256	67.6087603305822
986.375	177.66	986.375	12.63	123.512727272726	76.1391735537227
986.539	-1169.9	986.539	-1328.79	140.455454545453	83.4002479338879
986.703	-1317.36	986.703	-1341.08	104.150909090907	89.8826446281028
986.867	-68.09	986.867	-95.91	100.986363636362	98.4131404958714
987.031	521.72	987.031	567.63	91.677272727271	108.771570247938
987.195	-1085.94	987.195	-2033.29	128.726363636362	120.399338842979
987.359	-1610.22	987.359	-1734.29	119.604545454544	116.185041322318
987.523	300.54	987.523	549.2	110.480909090907	108.602561983475
987.686	-2206.17	987.686	-2098.83	127.423636363635	106.605454545458
987.85	-1794.53	987.85	-1832.59	130.216363636362	104.066611570252
988.014	701.94	988.014	368.98	147.15818181818	102.526363636367
988.178	-1047.02	988.178	-1111.71	77.1554545454529	93.894462809921
988.342	900.59	988.342	842.06	57.0481818181801	85.5162809917392
988.506	634.36	988.506	424.27	82.1827272727256	77.9167768595078
988.669	-307.71	988.669	-366.25	73.0590909090893	67.4060330578549
988.833	337.4	988.833	196.95	74.7345454545438	58.1476859504169
988.997	826.87	988.997	649.55	33.7754545454529	45.3858677685987
989.16	-514.55	989.16	-417.44	27.4445454545438	38.2770247933921
989.324	-164.35	989.324	-192.17	26.886363636362	33.436115702483
989.488	2788.82	989.488	2996.52	11.8054545454529	22.3666115702516
989.651	200.19	989.651	143.7	28.3745454545438	15.8839669421524
989.815	3179.98	989.815	3297.57	6.77818181818013	9.8414049586813
989.979	-1049.07	989.979	-1044.12	-1.0418181818199	8.53793388430112
990.142	138.75	990.142	86.36	3.79818181818009	3.03710743802013
990.306	-457.21	990.306	-501.41	-39.5818181818199	-4.57942148759971
990.469	1797.6	990.469	1556.8	1.74999999999826	-11.1126446280956
990.633	972.27	990.633	1069.38	8.26636363636189	-24.0774380165253
990.796	2182.62	990.796	2091.32	19.437272727271	-34.3342148760295
990.96	-823.8	990.96	-779.93	-33.0645454545472	-44.3370247933848
991.123	298.49	991.123	747.85	-56.8954545454563	-51.4623966942113
991.286	1940.96	991.286	1694.01	-60.0600000000017	-51.0220661156989
991.45	959.99	991.45	831.82	-114.238181818184	-55.8116528925584
991.613	-1620.46	991.613	-1625.75	-106.046363636365	-61.9552892561947
991.777	-2752.98	991.777	-2170.51	-111.072727272729	-81.9269421487567
991.94	-2372.06	991.94	-2162.31	-74.5809090909107	-92.1666115702443
992.103	556.54	992.103	547.15	-34.7381818181834	-97.3624793388393
992.267	2594.26	992.267	2949.42	-50.9354545454562	-101.289008264459
992.43	-848.37	992.43	-841.37	-59.313636363638	-97.1759504132195
992.593	417.27	992.593	381.26	-200.250909090911	-93.5876033057815
992.756	542.2	992.756	184.66	-145.700909090911	-89.7285123966906
992.92	564.73	992.92	575.82	-114.050000000002	-91.2517355371864
993.083	636.41	993.083	567.63	-103.25181818182	-96.2108264462774
993.246	-303.61	993.246	-339.62	-68.9945454545472	-100.425289256195
993.409	-4239.81	993.409	-2694.79	-66.5745454545471	-103.759586776856
993.572	-2159.07	993.572	-2176.65	-68.622727272729	-80.7242148760295
993.735	-459.26	993.735	-597.67	-91.3363636363653	-60.5491735537154
993.899	357.88	993.899	229.71	-89.2881818181835	-43.9623966942113
994.062	-418.3	994.062	-439.97	-97.2945454545471	-29.0681818181782
994.225	-891.38	994.225	-911	-95.9909090909108	-16.509669421484
994.388	161.28	994.388	147.8	53.1381818181802	-5.22049586776498
994.551	2590.17	994.551	2482.48	76.2245454545438	-1.02305785123605
994.714	-360.95	994.714	-372.39	68.4045454545438	6.03471074380527
994.877	-526.84	994.877	-507.55	60.5845454545438	12.9231404958714
995.04	-1575.4	995.04	-1625.75	69.1490909090892	22.9766942148797
995.203	-1206.77	995.203	-1302.17	57.606363636362	31.0838016528962
995.366	1320.43	995.366	1048.9	-22.4509090909108	26.7000000000036
995.528	-1384.94	995.528	-1437.33	-13.7009090909108	17.7293388429788
995.691	1002.99	995.691	960.84	-13.5154545454562	9.6219008264499
995.854	-1481.19	995.854	-1597.07	13.2945454545438	2.73314049587139
996.017	-793.08	996.017	-685.73	-6.81272727272895	-5.81429752065754
996.18	-3494.35	996.18	-2627.2	4.91636363636196	-10.7397520661121
996.343	-377.34	996.343	-581.28	-22.452727272729	-5.61140495867407
996.505	1799.65	996.505	1786.17	-20.7772727272744	-1.8877685950377
996.668	759.28	996.668	483.66	-15.1918181818199	2.88528925620197
996.831	-668.15	996.831	-497.32	-24.8727272727289	4.81487603306147
996.994	-377.34	996.994	-601.76	3.42636363636197	11.4666115702516
997.156	-307.71	997.156	-278.18	33.9609090909074	16.2566115702516
997.319	-1206.77	997.319	-1277.59	27.2590909090892	25.311983471078
997.482	1611.24	997.482	1507.65	38.9881818181801	34.722809917359
997.644	-1663.46	997.644	-1672.85	34.5199999999983	43.5242975206648
997.807	1308.14	997.807	1104.2	66.3563636363619	54.5090909090945
997.97	-2599.38	997.97	-2068.11	57.6063636363619	62.2780991735573
998.132	-1180.14	998.132	-1310.36	77.1563636363619	71.468677685954
998.295	1414.63	998.295	1272.13	82.7418181818165	79.9821487603342
998.457	562.68	998.457	336.21	81.6245454545438	85.9738016528962
998.62	-1130.99	998.62	-1310.36	95.9599999999983	90.7638016528962
998.782	-1616.36	998.782	-1744.53	88.8854545454529	91.6609917355408
998.945	325.12	998.945	139.6	135.057272727271	91.5256198347144
999.107	-14.85	999.107	-147.11	120.907272727271	87.8019008264499
999.27	65.02	999.27	-26.28	104.896363636362	81.6579338843012
999.432	-721.4	999.432	-888.48	87.2099999999983	76.2080165289293
